ID;time;ActPass;value;Intensity
vp18;4;Active;26,4921106067086;Low
vp19;4;Passive;-24,6513928775787;High
vp19;4;Active;-33,924485959053;High
vp19;4;Passive;-8,70476021207077;Low
vp19;4;Active;7,77020846683159;Low
vp20;4;Passive;11,5752136411911;High
vp20;4;Active;26,1331940124519;High
vp20;4;Passive;24,2526010735035;Low
vp20;4;Active;23,498293621025;Low
vp21;4;Passive;21,2752844805494;High
vp21;4;Active;-3,8427630760204;High
vp21;4;Passive;-14,5414676624518;Low
vp21;4;Active;-0,943967113919556;Low
vp23;4;Passive;24,3399933512243;High
vp23;4;Active;-6,9918957296845;High
vp23;4;Passive;19,4410163082173;Low
vp23;4;Active;-10,6239567274731;Low
vp24;4;Passive;9,82394092879118;High
vp24;4;Active;15,9253232937749;High
vp24;4;Passive;-15,9546324210167;Low
vp24;4;Active;-7,52420972872071;Low
vp25;4;Passive;16,5921732905871;High
vp25;4;Active;7,39624562327331;High
vp25;4;Passive;-10,9182346246464;Low
vp25;4;Active;7,6917523735296;Low
vp26;4;Passive;4,34608911334049;High
vp26;4;Active;-2,85712330327916;High
